<<<<<<< HEAD
Time (s),Volume (m^3),N2,Ne,He,Ar,C7H10(1),O2(2),C7H10(146),C7H10(153),C7H9(5),C5H7(210),C2H4(115),C7H11(22),C7H10(21),C7H10(65),C7H10(18),C7H10(238),S(66),C7H11(46),C7H10(187),C7H12(16),C7H8(58),C5H8(336),S(388),C7H9O2(68),s(399),OH(22),H2O(23),S(118),S(196),S(362),S(361),C7H10(38),S(410),S(340),S(358),S(336),C7H8(308),S(197)
6.803360554769046e-16,0.5587030993282504,76.950000000000003,0.0,0.0,0.0,0.99999999430390185,9.5,1.3255717498138801e-12,8.0201190338596571e-13,1.2830622346412471e-09,1.2474203870627304e-23,1.2474207094569609e-23,1.2830620450738517e-09,1.3033491131411124e-10,5.4050912802472897e-18,2.9935332927377719e-09,6.2674403339023719e-23,8.1814134510319156e-16,5.1919955298665555e-18,3.7919951942484489e-23,3.0765707372348142e-22,1.1888808387388924e-26,4.6433210997176917e-36,9.1227620140480681e-55,1.5331308723019084e-16,9.122761999238951e-55,1.987091006378246e-37,9.0686369655807067e-46,4.8045349049773367e-16,8.145543313464759e-24,2.8317633883592724e-30,3.9217427312460322e-31,3.9763685322205722e-12,9.7707893042421582e-55,3.4546476043178201e-24,1.2892356695704347e-27,1.2523316537983537e-27,9.3974209761557676e-37,1.9870910154468827e-37
8.822992182421838e-16,0.5587030993282505,76.950000000000003,0.0,0.0,0.0,0.99999999261300021,9.5,2.2286027299897449e-12,1.3483735735240021e-12,1.6639492586192929e-09,2.658939945821679e-23,2.6589407945058262e-23,1.6639488865206914e-09,1.6902586494791135e-10,9.0882422677962711e-18,3.8813401164755247e-09,1.3357970248223412e-22,1.3756842179786663e-15,8.730224817420843e-18,8.0819850168839473e-23,5.1732416981509306e-22,2.5387788482438263e-26,1.2226935191639296e-35,4.7274080772796309e-54,2.0451271769778821e-16,4.72740806879282e-54,5.2324882057341427e-37,2.8790784449061053e-45,8.0780419316084827e-16,1.3868902991616747e-23,7.4542274635707524e-30,1.0326017847927408e-30,5.1560587452416623e-12,5.0632152769656269e-54,5.8338248244894105e-24,2.7481088079285228e-27,2.636777417957709e-27,2.4789884130872176e-36,5.2324882345249269e-37
1.0842623810074629e-15,0.5587030993282506,76.950000000000003,0.0,0.0,0.0,0.99999999092211245,9.4999999999999964,3.3648190873790863e-12,2.0358196083029202e-12,2.0448361969230868e-09,4.8575223996962393e-23,4.8575242412734667e-23,2.0448355816478822e-09,2.077168184942842e-10,1.3723222274924643e-17,4.7687591638636005e-09,2.4400678328211807e-22,2.0773440032458984e-15,1.3183046742530926e-17,1.4763164803484807e-22,7.811921104009484e-22,4.6450419856122708e-26,2.65393084559031e-35,1.839271186781907e-53,2.555329401714563e-16,1.8392711831451514e-53,1.1357473443218225e-36,7.297976575732801e-45,1.219720528426973e-15,2.1107813047849688e-23,1.6174599979065005e-29,2.2411457520054743e-30,6.3354164418798067e-12,1.9699221559156393e-53,8.8327761727140018e-24,5.0204907092928012e-27,4.7592766069408975e-27,5.3883469693051508e-36,1.135747351619799e-36
1.4881887065380213e-15,0.5587030993282505,76.950000000000003,0.0,0.0,0.0,0.99999998754037822,9.4999999999999947,6.3364366073757293e-12,3.8337401077162124e-12,2.8066098161867533e-09,1.2271955617875461e-22,1.2271961728524777e-22,2.8066085329470836e-09,2.8509872532475011e-10,2.5848313671876188e-17,6.542434547086853e-09,6.1632796181121699e-22,3.9130105835349724e-15,2.4832461367969072e-17,3.7289747075562899e-22,1.4715367024222406e-21,1.176619984365077e-25,8.8114576648196887e-35,1.6377610743890567e-52,3.5743601034754088e-16,1.6377610703528657e-52,3.7708794641320686e-36,3.1305805008947601e-44,2.2971704538288746e-15,4.0132245850151874e-23,5.366667488971555e-29,7.439730188456503e-30,8.6931346276415047e-12,1.7540979243182812e-52,1.6689417558163762e-23,1.2684027545655143e-26,1.1742777409329447e-26,1.79323162520006e-35,3.7708794954378737e-36
1.8921150320685796e-15,0.5587030993282504,76.950000000000003,0.0,0.0,0.0,0.9999999841586994,9.4999999999999876,1.0239621360497175e-11,6.1952875922515001e-12,3.5683830923454747e-09,2.4909872357985252e-22,2.4909887632920582e-22,3.568380898979582e-09,3.6248063180551291e-10,4.1779596376803181e-17,8.314560777669592e-09,1.2507864944883578e-21,6.3251330414118083e-15,4.014022408232246e-17,7.5676449417085059e-22,2.3787042187512661e-21,2.3939485514104802e-25,2.2038265336172139e-34,7.6986450664198518e-52,4.5928138414870469e-16,7.6986450450174697e-52,9.4313728549208046e-36,9.4429438382762081e-44,3.7126310323552905e-15,6.5218758364681433e-23,1.3414446039098038e-28,1.8604672576138146e-29,1.1049523828309721e-11,8.2455111381360589e-52,2.7023309466748203e-23,2.5747004651993606e-26,2.329918646561543e-26,4.4936093496872306e-35,9.4313729493502434e-36
2.296041357599138e-15,0.5587030993282505,76.950000000000003,0.0,0.0,0.0,0.99999998077707586,9.499999999999984,1.5073528404661981e-11,9.1199508455959973e-12,4.3301560254377235e-09,4.4265356925699093e-22,4.4265389191283212e-22,4.330152679754094e-09,4.3986253793657714e-10,6.1516260047638121e-17,1.0085139260705632e-08,2.2222291077217059e-21,9.313702749258112e-15,5.9106317747573257e-17,1.3445172991948486e-21,3.5027086747226298e-21,4.2635841413162787e-25,4.6577139290186492e-34,2.7527353819704825e-51,5.6121201495702506e-16,2.7527353734554638e-51,1.9933014207266613e-35,2.3333963435656425e-43,5.4659209259991469e-15,9.6367259191709559e-23,2.8334082776130981e-28,3.931454780463162e-29,1.3404584821672822e-11,2.9482733396956241e-51,3.9833122895291738e-23,4.5754202523502827e-26,4.0476442102580558e-26,9.5137892627773907e-35,1.9933014440606245e-35
3.1038940086602547e-15,0.5587030993282502,76.950000000000003,0.0,0.0,0.0,0.9999999740139941,9.4999999999999716,2.7530225585070264e-11,1.6656637868756666e-11,5.8537008634296449e-09,1.089443834740428e-21,1.0894449096678284e-21,5.8536944855639059e-09,5.9462634914962723e-10,1.1240257473895951e-16,1.3621658444891161e-08,5.46683396173471e-21,1.7020149523931857e-14,1.0801342608030107e-16,3.3076034948788458e-21,6.4012826523332189e-21,1.0540894328856474e-24,1.5539186108228562e-33,2.6114823136497674e-50,7.6502804321595663e-16,2.6114823004595949e-50,6.6502264035395246e-35,1.0744376910955603e-42,9.985283160931639e-15,1.7684986581954062e-22,9.4381412512417884e-28,1.3111172163657475e-28,1.8110725211996947e-11,2.7969862996061386e-50,7.2875343759129043e-23,1.1261541152872232e-25,9.4907668437438697e-26,3.1871194933752341e-34,6.6502265109832922e-35
3.9117466597213715e-15,0.5587030993282501,76.950000000000003,0.0,0.0,0.0,0.99999996725113283,9.4999999999999556,4.3699996504257424e-11,2.6439849328650804e-11,7.3772443316067141e-09,2.1788313667690174e-21,2.1788340665373028e-21,7.3772339504449576e-09,7.4939015896393449e-10,1.7850098377158623e-16,1.7152002961421188e-08,1.0928598098777483e-20,2.7032283167547372e-14,1.7155364784986519e-16,6.6121395270923005e-21,1.0167366866656372e-20,2.116740607664612e-24,3.9078754801937034e-33,1.2792996663473231e-49,9.6884393258517239e-16,1.279299658442864e-49,1.6724618832617229e-34,3.385726406774201e-42,1.5853853801420338e-14,2.8157935274050504e-22,2.3701542375304952e-27,3.2961014085538346e-28,2.2811561816892224e-11,1.3701733603721552e-49,1.1580579507269792e-22,2.2523810223988406e-25,1.8120338589490085e-25,8.0432275357178013e-34,1.6724619171189865e-34
4.719599310782488e-15,0.55870309932825,76.950000000000003,0.0,0.0,0.0,0.9999999604884916,9.4999999999999361,6.3576363136930021e-11,3.8465665817928483e-11,8.9007864313728988e-09,3.82580522724962e-21,3.8258109169962278e-21,8.90077107446526e-09,9.0415396737953362e-10,2.598052607364297e-16,2.067618358290781e-08,1.9181224922797531e-20,3.9350036362518357e-14,2.4972684531998234e-16,1.1605233642127974e-20,1.4801068839518787e-20,3.7306181383931661e-24,8.2461090829461975e-33,4.5799668206968429e-49,1.1726492154514692e-15,4.5799667880079453e-49,3.5291610861693002e-34,8.5288698799672996e-42,2.3070240016409617e-14,4.1055501228494828e-22,4.9944552479238335e-27,6.952831133869908e-28,2.7507100608933044e-11,4.9052997367237407e-49,1.6861426889701841e-22,3.9551764295288068e-25,3.0430680624634915e-25,1.7025452541893282e-33,3.5291611714579991e-34
6.335304612904722e-15,0.5587030993282496,76.950000000000003,0.0,0.0,0.0,0.99999994696386751,9.4999999999998863,1.1442306199993322e-10,6.9229491045876212e-11,1.1947866531204002e-08,9.2522390236760133e-21,9.2522575357292382e-21,1.1947838300195453e-08,1.2136815800147413e-09,4.6800657358130645e-16,2.7706096080605545e-08,4.6345862726344397e-20,7.0902132337059086e-14,4.4997161706088008e-16,2.8040678168714924e-20,2.6671755960582536e-20,9.0830547277890887e-24,2.6904276687338887e-32,3.8632457687828355e-48,1.5802579371369882e-15,3.8632457285784011e-48,1.1514882712207281e-33,3.7948392368521869e-41,4.1540900485089195e-14,7.4124201975307912e-22,1.6245270127414438e-26,2.2667561895827391e-27,3.6882308586696559e-11,4.1376667135163184e-48,3.0382454496276411e-22,9.5662376774292023e-25,6.7462033648264316e-25,5.5891422789259014e-33,1.1514883091691205e-33
7.951009915026956e-15,0.5587030993282494,76.950000000000003,0.0,0.0,0.0,0.99999993344011917,9.4999999999998224,1.8001870634032767e-10,1.0891688436329937e-10,1.4994941174034388e-08,1.8288926827121897e-20,1.8288972543175947e-20,1.4994896163298548e-08,1.5232091870555216e-09,7.3695682647177378e-16,3.4711481772375328e-08,9.1531923342649843e-20,1.1167589890720985e-13,7.0874663993730473e-16,5.5379639205018226e-20,4.201420450574255e-20,1.8057346874783117e-23,6.661205519255227e-32,1.8266734616338465e-47,1.9878656242223414e-15,1.8266734387138635e-47,2.8510534304671019e-33,1.1711957303932025e-40,6.5386147054400876e-14,1.1689052248796069e-21,4.010767690159469e-26,5.6083105351124185e-27,4.6236396806997942e-11,1.9564288319523258e-47,4.7842469267868996e-22,1.8911785628625685e-24,1.2299780857103968e-24,1.3908102730599941e-32,2.8510535475866748e-33
1.0045848304760897e-14,0.5587030993282487,76.950000000000003,0.0,0.0,0.0,0.99999991590723769,9.4999999999997158,2.8694052302601661e-10,1.7360788987044743e-10,1.8945609549395066e-08,3.6886325533905585e-20,3.688644136588641e-20,1.8945536951017068e-08,1.9245263700860114e-09,1.1760249316233519e-15,4.3757920490440753e-08,1.8439948009033612e-19,1.7826927720889729e-13,1.1313982216682554e-15,1.1156737514535981e-19,6.7076551168052116e-20,3.6648972050360282e-23,1.6932628856181327e-31,9.1971903550782631e-47,2.5163481016950163e-15,9.1971902202731087e-47,7.2475983794383657e-33,3.7216696134767317e-40,1.0428612140354425e-13,1.8677588470162178e-21,1.0158826501687149e-25,1.4243546488647828e-26,5.83330497768459e-11,9.8505000592647056e-47,7.6331230118207613e-22,3.8148213677404459e-24,2.2490224817212015e-24,3.5553410474428933e-32,7.2475987516053247e-33
1.2140686694494838e-14,0.5587030993282478,76.950000000000003,0.0,0.0,0.0,0.99999989837581649,9.4999999999995826,4.1845774081606003e-10,2.5317987354642969e-10,2.2896268794145039e-08,6.5106760793128964e-20,6.5107007244855661e-20,2.2896162001932966e-08,2.3258435437131149e-09,1.7170230074184688e-15,5.2763458206540012e-08,3.2510493346755809e-19,2.603625265328709e-13,1.6524369495482383e-15,1.9669851109806313e-19,9.7978373856574012e-20,6.5029934967872698e-23,3.6154001786978389e-31,3.518635035092015e-46,3.0448297668177811e-15,3.5186349663115171e-46,1.5475568038676487e-32,9.6795261506259954e-40,1.5217818419169417e-13,2.729610977959777e-21,2.1606825543789321e-25,3.0383109707193701e-26,7.0394383028756784e-11,3.7685757599694805e-46,1.1141021397080247e-21,6.7344219983474952e-24,3.6239047270322965e-24,7.629320384559737e-32,1.5475569006629105e-32
1.423552508422878e-14,0.5587030993282467,76.950000000000003,0.0,0.0,0.0,0.99999988084584879,9.4999999999994298,5.7445908344170304e-10,3.4756550977797984e-10,2.6846918932377237e-08,1.049567246789971e-19,1.0495718821898714e-19,2.6846771317232211e-08,2.7271607079374173e-09,2.3598435007062536e-15,6.1728279967199806e-08,5.2350299464517888e-19,3.5795447280973051e-13,2.2718604226308118e-15,3.1673544910119816e-19,1.3472154901991983e-19,1.0530250497216551e-22,6.8223419489323347e-31,1.0505317700737599e-45,3.5733092958939772e-15,1.0505317466012419e-45,2.9203959822507024e-32,2.1307631353134339e-39,2.0903825533024235e-13,3.7544492710672658e-21,4.0625711543556395e-25,5.7282192377590879e-26,8.2420499732580886e-11,1.1251545366680916e-45,1.5306177273923495e-21,1.0857975497026085e-23,5.3664951000672644e-24,1.4456778848721246e-31,2.9203961953270162e-32
1.633036347396272e-14,0.5587030993282456,76.950000000000003,0.0,0.0,0.0,0.99999986331732815,9.4999999999992504,7.5483386474018642e-10,4.5669782998436467e-10,3.0797559988107447e-08,1.5844274373549432e-19,1.5844354247280675e-19,3.0797364898100674e-08,3.1284778627595005e-09,3.1043792249643966e-15,7.0652569837631916e-08,7.8939606996240346e-19,4.7104394202204902e-13,2.9896662399675015e-15,4.7760894447304327e-19,1.7730795317810858e-19,1.595745867783359e-22,1.1793881316710171e-30,2.6902093977533759e-45,4.1017872773978504e-15,2.6902093305653086e-45,5.0487393399054968e-32,4.2051759976942504e-39,2.7484232990196758e-13,4.9422613802269043e-21,6.9979961775318519e-25,9.8936515278798623e-26,9.4411502706442643e-11,2.8813036532656902e-45,2.0126831342954329e-21,1.6393625829227499e-23,7.4825277526469088e-24,2.5082090410327329e-31,5.0487397604230973e-32
1.842520186369666e-14,0.5587030993282444,76.950000000000003,0.0,0.0,0.0,0.99999984579024803,9.4999999999990461,9.5947183409620654e-10,5.805101291046458e-10,3.4748191985294472e-08,2.2757122286172575e-19,2.2757251063654986e-19,3.474794274572407e-08,3.5297950081799448e-09,3.9505232672041385e-15,7.9536511158755738e-08,1.1325479598692134e-18,5.9962976026776275e-13,3.8058520007319885e-15,6.8522639428332585e-19,2.2573946276274489e-19,2.2995673425331145e-22,1.907512360084662e-30,6.1441507416302832e-45,4.6302649931774106e-15,6.1441505735770313e-45,8.1660245321873053e-32,7.6272400459702687e-39,3.495664592331236e-13,6.2930349605307297e-21,1.1278948740360536e-24,1.598780425204769e-25,1.0636749450601934e-10,6.5805890448541994e-45,2.5601228426811906e-21,2.3549609828050786e-23,9.9745703417643746e-24,4.0695115043278631e-31,8.1660252949113105e-32
2.0520040253430603e-14,0.5587030993282428,76.950000000000003,0.0,0.0,0.0,0.9999998282646021,9.4999999999988169,1.1882631516137948e-09,7.1893595057589261e-10,3.8698814947846678e-08,3.1434855697029567e-19,3.1435052721906995e-19,3.8698504861288004e-08,3.9311121441993272e-09,4.898168970871449e-15,8.8380286588486324e-08,1.5626860601489335e-18,7.4371075369994465e-13,4.7204153041305455e-15,9.4547316918216501e-19,2.8001795422294418e-19,3.1856056013876565e-22,2.9273978199824572e-30,1.2704152527122304e-44,5.1587414867559614e-15,1.2704152155241475e-44,1.2532607890424717e-31,1.2936161769033837e-38,4.331867472821127e-13,7.8067576676703307e-21,1.7250937553255237e-24,2.4515209155269733e-25,1.1828857744097307e-10,1.3606567414369864e-44,3.1727617205498956e-21,3.253426465028008e-23,1.2843748283993073e-23,6.2625808975407405e-31,1.2532609184040898e-31
2.3266352507539392e-14,0.5587030993282407,76.950000000000003,0.0,0.0,0.0,0.99999980529081656,9.499999999998483,1.5246123520448652e-09,9.2243761673153572e-10,4.3878028638002203e-08,4.5820231103383684e-19,4.5820554619338841e-19,4.3877628598268957e-08,4.457234896199782e-09,6.2941044973379118e-15,9.9913846463709366e-08,2.2745212335941928e-18,9.5607028723114e-13,6.0684211457932579e-15,1.3761553178815101e-18,3.60036909148776e-19,4.6585354975334792e-22,4.8261610285621053e-30,2.9917347974537075e-44,5.8515665612341922e-15,2.9917347022010679e-44,2.066249871772931e-31,2.398984329293196e-38,5.5624859194667556e-13,1.0038054671923413e-20,2.8314411691367565e-24,4.0371355627546665e-25,1.338642872826839e-10,3.2042465980349914e-44,4.07439997396591e-21,4.743179664956957e-23,1.7176241028113035e-23,1.0357422394676847e-30,2.0662501116713645e-31
2.601266476164818e-14,0.5587030993282384,76.950000000000003,0.0,0.0,0.0,0.9999997823194704,9.4999999999981046,1.9020414914299542e-09,1.1507939158433496e-09,4.9057226894821282e-08,6.4035775391839075e-19,6.4036278028315688e-19,4.9056725301347941e-08,4.9833576320449535e-09,7.8640692760665977e-15,1.1137909231377961e-07,3.1741429487041102e-18,1.1950566372507398e-12,7.5854984304829266e-15,1.9204540704980902e-18,4.5011249468707966e-19,6.5285276175756591e-22,7.528733143223265e-30,6.4749250499984134e-44,6.5443899051848615e-15,6.4749248232506944e-44,3.2234766150691189e-31,4.163219143022033e-38,6.9450581928791311e-13,1.2549362482443938e-20,4.3972782209319579e-24,6.2907901652045073e-25,1.4938040340645987e-10,6.9348574110333689e-44,5.0874038585401776e-21,6.6300679846013619e-23,2.21556507703303e-23,1.6202166589639751e-30,3.2234770313910347e-31
2.875897701575697e-14,0.5587030993282356,76.950000000000003,0.0,0.0,0.0,0.9999997593505493,9.4999999999976836,2.3203074369903798e-09,1.4038577449970026e-09,5.423640977160844e-08,8.6533515885646659e-19,8.6534263167433971e-19,5.4235794973195147e-08,5.5094803517361214e-09,9.6078257277943289e-15,1.227764284555988e-07,4.2830826530196554e-18,1.4606671596651412e-12,9.2716417494569661e-15,2.5913966032830998e-18,5.5024893862901601e-19,8.8431561182335626e-22,1.1239116672156013e-29,1.302053895531866e-43,7.237211731214817e-15,1.3020538456643243e-43,4.8123452163606843e-31,6.8517618076079792e-38,8.4790514972962725e-13,1.5340653293618516e-20,6.5347672824672715e-24,9.3803935145959997e-25,1.648371537083684e-10,1.3945423291757914e-43,6.2113828929168438e-21,8.9611364625798292e-23,2.7780472014388235e-23,2.4245944668647655e-30,4.8123459015368656e-31
3.150528926986576e-14,0.5587030993282327,76.950000000000003,0.0,0.0,0.0,0.99999973638403905,9.4999999999972236,2.7791682606136676e-09,1.6814827301387908e-09,5.941557732151326e-08,1.1376546722012998e-18,1.1376653861929841e-18,5.941483761648039e-08,6.035603055274558e-09,1.152513703467506e-14,1.3410625720277281e-07,5.6227650166379424e-18,1.7528992105990906e-12,1.1126845694159827e-14,3.4019454874584468e-18,6.6045046872521081e-19,1.1649982693525129e-21,1.6180214723151481e-29,2.4599070876966922e-43,7.9300304836769358e-15,2.4599069850782917e-43,6.9283697438313734e-31,1.0786614599275438e-37,1.0163934603068884e-12,1.8411899302151288e-20,9.3650870870164944e-24,1.3488884172803276e-24,1.8023476535398242e-10,2.6346406682175727e-43,7.4459477435302899e-21,1.1783459228941155e-22,3.4049214249969853e-23,3.4979948228538106e-30,6.928370822492836e-31
3.4251601523974554e-14,0.5587030993282295,76.950000000000003,0.0,0.0,0.0,0.99999971341992555,9.4999999999967208,3.2783836018870958e-09,1.9835234457222579e-09,6.4594729597479677e-08,1.4618362659164706e-18,1.4618511690249028e-18,6.4593853233873008e-08,6.5617257426615263e-09,1.3615767369272548e-14,1.4536897826190593e-07,7.2144757540093997e-18,2.0717501464650461e-12,1.3151104856281161e-14,4.3649792199955784e-18,7.8072131266416377e-19,1.4996555996639745e-21,2.2599466755394661e-29,4.4072949001977931e-43,8.6228463876636314e-15,4.4072947013218775e-43,9.6775933213283416e-31,1.6361121059483439e-37,1.1999178317569443e-12,2.1763072707764494e-20,1.3021210867542784e-23,1.8818749653280475e-24,1.9557346455868152e-10,4.720355919377632e-43,8.7907105697303883e-21,1.5144148095918939e-22,4.0960080122870959e-23,4.894998849399503e-30,9.6775949574404505e-31
3.6997913778083346e-14,0.558703099328226,76.950000000000003,0.0,0.0,0.0,0.99999969045819448,9.4999999999961773,3.8177143131615972e-09,2.309835199960783e-09,6.9773866652290653e-08,1.8423997864779217e-18,1.8424199901532119e-18,6.977284182804201e-08,7.087848413898287e-09,1.5879481673852378e-14,1.5656498932284096e-07,9.079393084409673e-18,2.4172173238960097e-12,1.5344413827697706e-14,5.4933112585778256e-18,9.1106569809632731e-19,1.8930414629316761e-21,3.0763590978449666e-29,7.5500427173336858e-43,9.3156620512501931e-15,7.5500423506653878e-43,1.3174334163732181e-30,2.4037399915398794e-37,1.3984255032297681e-12,2.5394145712466066e-20,1.7644881738098029e-23,2.5587627886399715e-24,2.1085347679940334e-10,8.0863398764991863e-43,1.0245284691860113e-20,1.9090344540753843e-22,4.8511036331593788e-23,6.6744699503991463e-30,1.3174336567472172e-30
3.974422603219214e-14,0.5587030993282223,76.950000000000003,0.0,0.0,0.0,0.99999966749883218,9.4999999999955893,4.3969228771955361e-09,2.6602742875150939e-09,7.4952988538519757e-08,2.283864894961268e-18,2.2838916881074121e-18,7.4951803401656004e-08,7.6139710689860858e-09,1.831604592444702e-14,1.6769468536413974e-07,1.1238550713240327e-17,2.789298099828465e-12,1.7706767200545285e-14,6.7996676236673234e-18,1.051487852604327e-18,2.3499082271221411e-21,4.0965098451507471e-29,1.2445929634701761e-42,1.0008476706300597e-14,1.2445928987497591e-42,1.7543984690347687e-30,3.4365266855750948e-37,1.6118639266131361e-12,2.9305090521474936e-20,2.3389754634261222e-23,3.4033505444907923e-24,2.2607502656129529e-10,1.3329991452013665e-42,1.180928498939911e-20,2.3669229587613332e-22,5.6699857990269222e-23,8.9010060859458393e-30,1.7543988126874374e-30
